date_key,year,quarter,month,month_name,day,iso_year,iso_week,iso_day,is_weekend,is_bank_holiday_any,is_bank_holiday_england_wales,is_bank_holiday_scotland,is_bank_holiday_northern_ireland,route_id,distance_km,duration_hours,is_bank_holiday_division,is_closed_day,temp_mean,temp_min,temp_max,precip_sum,snowfall_sum,windspeed_mean,windgusts_max,severity_index,region_lake_district,region_peak_district,region_scotland,region_wales,difficulty_easy,difficulty_hard,difficulty_moderate,difficulty_severe,season_autumn,season_spring,season_summer,season_winter,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,predicted_bookings_count,prediction_version
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,11,12.0,5.0,1,1,2.11,-1.66,3.35,5.07,0.0,6.99,20.6,45.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,12,9.0,4.0,1,1,5.15,0.92,7.91,6.58,1.77,13.33,35.8,83.48,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,13,11.5,4.5,1,1,-0.39,-2.04,1.73,0.0,0.0,10.67,17.0,20.39,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,14,7.0,3.5,1,1,4.52,1.48,6.1,2.65,1.19,8.41,29.06,54.99,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,15,14.5,6.0,1,1,4.45,2.51,6.86,0.0,1.12,11.87,32.3,47.72,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,16,8.6,3.3,1,1,2.77,-0.26,4.34,2.62,0.0,8.37,23.91,39.17,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,17,9.5,2.5,1,1,1.73,-0.98,4.91,1.55,0.0,15.09,27.6,39.34,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,18,10.2,4.0,1,1,0.59,-3.49,3.2,6.09,0.0,12.71,21.89,50.63,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,19,15.0,6.0,1,1,1.52,-1.96,5.46,4.09,0.0,18.27,30.16,52.55,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,20,20.5,7.5,1,1,1.18,-2.13,4.95,3.52,0.0,17.56,28.46,48.23,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,21,9.0,4.0,1,1,0.19,-3.69,2.6,5.42,0.0,11.87,19.87,45.53,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,22,11.0,4.8,1,1,1.63,-1.03,4.77,1.39,0.0,14.89,27.11,38.09,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,23,17.5,6.1,1,1,3.4,0.05,5.29,3.67,0.14,9.69,27.07,48.32,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,24,20.0,7.2,1,1,5.41,2.99,8.3,0.58,2.02,13.87,37.12,62.99,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,25,13.7,5.3,1,1,0.49,-3.54,3.05,5.93,0.0,12.51,21.4,49.4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,26,21.4,7.9,1,1,0.68,-1.51,3.34,0.0,0.0,12.9,22.34,26.81,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,27,12.0,5.7,1,1,-0.43,-4.87,2.53,7.28,0.0,14.19,20.39,53.58,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,28,16.4,6.0,1,1,4.69,2.63,7.21,0.0,1.34,12.36,33.49,50.91,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,29,20.0,6.5,1,1,0.61,-3.48,3.23,6.13,0.0,12.75,21.99,50.89,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,30,15.2,5.0,1,1,0.5,-1.4,3.94,0.0,0.0,16.15,25.08,30.09,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,31,15.5,4.0,1,1,1.77,-0.97,4.97,1.62,0.0,15.17,27.79,39.81,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,32,10.7,3.6,1,1,5.0,1.72,6.82,3.44,1.63,9.4,31.45,64.58,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,33,12.74,3.2,1,1,1.23,-2.1,5.03,3.61,0.0,17.66,28.71,48.88,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,34,9.3,2.5,1,1,3.29,-0.01,5.12,3.48,0.04,9.45,26.5,46.02,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,35,15.0,3.8,1,1,4.69,0.49,6.35,6.48,1.34,8.75,29.87,72.47,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,36,10.16,3.5,1,1,0.74,-3.42,3.42,6.34,0.0,13.02,22.62,52.5,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,37,18.0,5.6,1,1,-0.45,-2.94,2.51,0.8,0.0,14.16,20.3,27.57,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,38,15.0,4.6,1,1,0.1,-1.6,3.33,0.0,0.0,15.3,23.05,27.66,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,39,11.14,3.0,1,1,1.84,-0.93,5.07,1.72,0.0,15.31,28.12,40.64,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260101,2026,1,1,January,1,2026,1,4,False,True,True,True,True,40,11.18,4.0,1,1,2.76,-0.47,6.46,3.27,0.0,17.24,32.75,52.36,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,1,12.0,5.0,0,0,1.08,-2.18,4.8,3.35,0.0,17.35,27.95,46.96,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.403,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,2,9.0,4.0,0,0,1.89,-0.71,3.02,1.15,0.0,6.53,19.5,27.99,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.646,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,3,7.0,4.0,0,0,-0.37,-2.04,1.76,0.0,0.0,10.71,17.08,20.5,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.634,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,4,8.0,4.0,0,0,0.3,-3.63,2.76,5.61,0.0,12.1,20.43,46.94,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.696,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,5,13.0,5.5,0,0,3.97,2.27,6.13,0.0,0.67,10.86,29.88,41.2,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.204,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,6,14.0,5.0,0,0,5.06,0.88,7.78,6.44,1.69,13.15,35.38,81.76,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.33,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,7,10.0,4.0,0,0,0.92,-1.39,3.7,0.2,0.0,13.41,23.55,29.07,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.712,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,8,14.0,6.0,0,0,0.18,-3.69,2.59,5.42,0.0,11.87,19.87,45.51,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.412,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,9,17.0,7.0,0,0,4.42,2.49,6.81,0.0,1.09,11.8,32.13,47.26,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.571,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,10,14.0,4.0,0,0,1.1,-2.17,4.83,3.38,0.0,17.38,28.03,47.16,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.597,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,11,12.0,5.0,0,0,1.96,0.2,5.26,0.0,0.0,15.58,28.76,34.51,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.244,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,12,9.0,4.0,0,0,0.62,-1.54,3.25,0.0,0.0,12.78,22.06,26.47,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.176,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,13,11.5,4.5,0,0,5.49,1.1,8.42,7.15,2.09,14.04,37.52,90.38,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.486,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,14,7.0,3.5,0,0,2.74,-1.35,4.29,6.12,0.0,8.3,23.74,52.96,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.382,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,15,14.5,6.0,0,0,3.26,0.84,7.2,0.54,0.0,18.27,35.22,44.44,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.522,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,16,8.6,3.3,0,0,0.11,-1.79,2.49,0.0,0.0,11.72,19.51,23.42,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.703,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,17,9.5,2.5,0,0,4.39,0.54,6.77,5.32,1.06,11.74,32.0,68.17,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.336,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,18,10.2,4.0,0,0,2.2,-1.62,3.49,5.23,0.0,7.19,21.07,46.2,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.102,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,19,15.0,6.0,0,0,2.93,0.68,6.7,0.0,0.0,17.58,33.57,40.28,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.354,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,20,20.5,7.5,1,0,-0.44,-2.51,3.17,0.0,0.0,16.87,23.06,27.67,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.697,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,21,9.0,4.0,1,0,1.8,-1.82,2.88,4.56,0.0,6.35,19.06,41.1,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.232,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,22,11.0,4.8,1,0,3.23,-0.03,5.03,3.39,0.0,9.33,26.22,45.01,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.072,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,23,17.5,6.1,1,0,3.93,0.12,5.21,5.22,0.64,7.18,26.1,57.3,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.04,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,24,20.0,7.2,1,0,2.13,0.28,5.52,0.0,0.0,15.93,29.61,35.53,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.28,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,25,13.7,5.3,1,0,3.71,2.14,5.75,0.0,0.43,10.32,28.6,37.74,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.072,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,26,21.4,7.9,1,0,2.23,-0.54,3.52,1.71,0.0,7.24,21.19,32.27,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.035,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,27,12.0,5.7,1,0,0.89,-1.41,3.65,0.14,0.0,13.33,23.38,28.62,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.217,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,28,16.4,6.0,1,0,1.62,0.03,4.75,0.0,0.0,14.87,27.06,32.47,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0.861,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,29,20.0,6.5,1,0,0.75,-2.34,4.32,2.81,0.0,16.67,26.33,42.85,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.496,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,30,15.2,5.0,0,0,4.91,0.6,6.68,6.84,1.55,9.21,30.97,76.9,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.167,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,31,15.5,4.0,0,0,3.05,-0.13,4.76,3.08,0.0,8.95,25.3,42.68,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.232,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,32,10.7,3.6,0,0,1.95,-1.74,3.11,4.81,0.0,6.66,19.81,42.99,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.208,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,33,12.74,3.2,0,0,4.28,1.36,5.74,2.25,0.96,7.91,27.85,50.11,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.1,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,34,9.3,2.5,0,0,3.61,-0.04,4.74,4.69,0.34,6.51,24.51,50.86,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.045,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,35,15.0,3.8,0,0,-0.13,-1.71,2.99,0.0,0.0,14.83,21.92,26.31,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.257,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,36,10.16,3.5,0,0,5.06,2.82,7.78,0.0,1.69,13.15,35.37,55.99,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.274,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,37,18.0,5.6,0,0,4.2,1.32,5.62,2.11,0.89,7.74,27.45,48.48,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.247,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,38,15.0,4.6,0,0,0.69,-1.5,3.35,0.0,0.0,12.92,22.39,26.87,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.958,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,39,11.14,3.0,0,0,1.72,-0.79,2.76,0.86,0.0,6.18,18.64,25.82,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.573,time_split_xgb_v2
20260102,2026,1,1,January,2,2026,1,5,False,True,False,True,False,40,11.18,4.0,0,0,4.57,0.64,7.04,5.62,1.24,12.13,32.93,71.9,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.209,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,1,12.0,5.0,0,0,1.9,-0.7,3.03,1.17,0.0,6.56,19.56,28.15,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.09,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,2,9.0,4.0,0,0,4.09,2.33,6.31,0.0,0.78,11.11,30.49,42.83,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.453,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,3,7.0,4.0,0,0,4.75,1.59,6.44,3.02,1.4,8.88,30.18,59.48,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.617,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,4,8.0,4.0,0,0,0.91,-1.39,3.68,0.18,0.0,13.38,23.5,28.93,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.365,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,5,13.0,5.5,0,0,1.1,-1.1,4.83,0.0,0.0,17.39,28.06,33.67,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.841,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,6,14.0,5.0,0,0,3.1,-1.17,4.84,6.73,0.0,9.06,25.56,57.58,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.439,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,7,10.0,4.0,0,0,4.37,1.4,5.87,2.39,1.04,8.08,28.28,51.83,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.502,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,8,14.0,6.0,0,0,2.74,-0.48,6.43,3.23,0.0,17.19,32.64,52.09,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.757,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,9,17.0,7.0,0,0,2.42,-0.44,3.82,2.04,0.0,7.65,22.17,34.77,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.007,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,10,14.0,4.0,0,0,5.37,1.04,8.24,6.95,1.98,13.79,36.91,87.93,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.633,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,11,12.0,5.0,0,0,1.7,-1.0,4.87,1.51,0.0,15.04,27.47,38.98,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.618,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,12,9.0,4.0,0,0,1.66,0.05,4.81,0.0,0.0,14.95,27.26,32.72,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.384,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,13,11.5,4.5,0,0,4.47,2.52,6.88,0.0,1.13,11.9,32.38,47.93,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.418,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,14,7.0,3.5,0,0,4.76,0.73,7.33,5.94,1.41,12.52,33.86,75.67,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,2.332,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,15,14.5,6.0,0,0,4.66,0.48,6.31,6.43,1.32,8.69,29.74,71.94,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.447,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,16,8.6,3.3,0,0,3.62,1.03,4.75,1.15,0.35,6.53,24.55,36.82,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.267,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,17,9.5,2.5,0,0,1.05,-2.19,4.76,3.3,0.0,17.28,27.8,46.57,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.442,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,18,10.2,4.0,0,0,3.23,-0.03,5.03,3.39,0.0,9.33,26.21,44.99,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.344,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,19,15.0,6.0,0,0,2.67,-0.52,6.32,3.11,0.0,17.04,32.27,51.17,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.647,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,20,20.5,7.5,0,0,2.33,-0.69,5.8,2.54,0.0,16.33,30.57,46.85,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.077,time_split_xgb_v2
20260103,2026,1,1,January,3,2026,1,6,True,False,False,False,False,21,9.0,4.0,0,0,2.89,-0.21,4.52,2.82,0.0,8.62,24.51,40.68,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.204,time_split_xgb_v2
