date_key,year,quarter,month,iso_week,is_weekend,route_id,distance_km,duration_hours,is_bank_holiday_england_wales,is_bank_holiday_scotland,is_bank_holiday_northern_ireland,is_bank_holiday_any,is_bank_holiday_division,is_closed_day,region_lake_district,region_peak_district,region_scotland,region_wales,difficulty_easy,difficulty_hard,difficulty_moderate,difficulty_severe,season_autumn,season_spring,season_summer,season_winter,day_name_Friday,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,predicted_bookings_count,prediction_version
20260101,2026,1,1,1,False,18,10.2,4.0,True,True,True,True,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,19,15.0,6.0,True,True,True,True,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,20,20.5,7.5,True,True,True,True,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,21,9.0,4.0,True,True,True,True,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,22,11.0,4.8,True,True,True,True,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,23,17.5,6.1,True,True,True,True,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,24,20.0,7.2,True,True,True,True,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,25,13.7,5.3,True,True,True,True,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,26,21.4,7.9,True,True,True,True,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,27,12.0,5.7,True,True,True,True,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,28,16.4,6.0,True,True,True,True,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,29,20.0,6.5,True,True,True,True,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,30,15.2,5.0,True,True,True,True,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,31,15.5,4.0,True,True,True,True,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,32,10.7,3.6,True,True,True,True,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,33,12.74,3.2,True,True,True,True,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,34,9.3,2.5,True,True,True,True,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,35,15.0,3.8,True,True,True,True,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,36,10.16,3.5,True,True,True,True,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,37,18.0,5.6,True,True,True,True,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,38,15.0,4.6,True,True,True,True,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,39,11.14,3.0,True,True,True,True,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260101,2026,1,1,1,False,40,11.18,4.0,True,True,True,True,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,baseline_xgb_v1
20260102,2026,1,1,1,False,1,12.0,5.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.439,baseline_xgb_v1
20260102,2026,1,1,1,False,2,9.0,4.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.954,baseline_xgb_v1
20260102,2026,1,1,1,False,3,7.0,4.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.949,baseline_xgb_v1
20260102,2026,1,1,1,False,4,8.0,4.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.524,baseline_xgb_v1
20260102,2026,1,1,1,False,5,13.0,5.5,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.383,baseline_xgb_v1
20260102,2026,1,1,1,False,6,14.0,5.0,False,True,False,True,0,0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.858,baseline_xgb_v1
20260102,2026,1,1,1,False,7,10.0,4.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.735,baseline_xgb_v1
20260102,2026,1,1,1,False,8,14.0,6.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.488,baseline_xgb_v1
20260102,2026,1,1,1,False,9,17.0,7.0,False,True,False,True,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,2.687,baseline_xgb_v1
20260102,2026,1,1,1,False,10,14.0,4.0,False,True,False,True,0,0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.598,baseline_xgb_v1
20260102,2026,1,1,1,False,11,12.0,5.0,False,True,False,True,0,0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.635,baseline_xgb_v1
20260102,2026,1,1,1,False,12,9.0,4.0,False,True,False,True,0,0,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.629,baseline_xgb_v1
20260102,2026,1,1,1,False,13,11.5,4.5,False,True,False,True,0,0,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.555,baseline_xgb_v1
20260102,2026,1,1,1,False,14,7.0,3.5,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2.522,baseline_xgb_v1
20260102,2026,1,1,1,False,15,14.5,6.0,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.135,baseline_xgb_v1
20260102,2026,1,1,1,False,16,8.6,3.3,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.501,baseline_xgb_v1
20260102,2026,1,1,1,False,17,9.5,2.5,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.584,baseline_xgb_v1
20260102,2026,1,1,1,False,18,10.2,4.0,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2.456,baseline_xgb_v1
20260102,2026,1,1,1,False,19,15.0,6.0,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.3,baseline_xgb_v1
20260102,2026,1,1,1,False,20,20.5,7.5,False,True,False,True,1,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.505,baseline_xgb_v1
20260102,2026,1,1,1,False,21,9.0,4.0,False,True,False,True,1,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,2.252,baseline_xgb_v1
20260102,2026,1,1,1,False,22,11.0,4.8,False,True,False,True,1,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.762,baseline_xgb_v1
20260102,2026,1,1,1,False,23,17.5,6.1,False,True,False,True,1,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.738,baseline_xgb_v1
20260102,2026,1,1,1,False,24,20.0,7.2,False,True,False,True,1,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,2.066,baseline_xgb_v1
20260102,2026,1,1,1,False,25,13.7,5.3,False,True,False,True,1,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.529,baseline_xgb_v1
20260102,2026,1,1,1,False,26,21.4,7.9,False,True,False,True,1,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,1.697,baseline_xgb_v1
20260102,2026,1,1,1,False,27,12.0,5.7,False,True,False,True,1,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.54,baseline_xgb_v1
20260102,2026,1,1,1,False,28,16.4,6.0,False,True,False,True,1,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.596,baseline_xgb_v1
20260102,2026,1,1,1,False,29,20.0,6.5,False,True,False,True,1,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,1.626,baseline_xgb_v1
20260102,2026,1,1,1,False,30,15.2,5.0,False,True,False,True,0,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.411,baseline_xgb_v1
20260102,2026,1,1,1,False,31,15.5,4.0,False,True,False,True,0,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.18,baseline_xgb_v1
20260102,2026,1,1,1,False,32,10.7,3.6,False,True,False,True,0,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.114,baseline_xgb_v1
20260102,2026,1,1,1,False,33,12.74,3.2,False,True,False,True,0,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0.942,baseline_xgb_v1
20260102,2026,1,1,1,False,34,9.3,2.5,False,True,False,True,0,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.155,baseline_xgb_v1
20260102,2026,1,1,1,False,35,15.0,3.8,False,True,False,True,0,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.268,baseline_xgb_v1
20260102,2026,1,1,1,False,36,10.16,3.5,False,True,False,True,0,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.565,baseline_xgb_v1
20260102,2026,1,1,1,False,37,18.0,5.6,False,True,False,True,0,0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.678,baseline_xgb_v1
20260102,2026,1,1,1,False,38,15.0,4.6,False,True,False,True,0,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.191,baseline_xgb_v1
20260102,2026,1,1,1,False,39,11.14,3.0,False,True,False,True,0,0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1.002,baseline_xgb_v1
20260102,2026,1,1,1,False,40,11.18,4.0,False,True,False,True,0,0,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1.238,baseline_xgb_v1
20260103,2026,1,1,1,True,1,12.0,5.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.314,baseline_xgb_v1
20260103,2026,1,1,1,True,2,9.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.893,baseline_xgb_v1
20260103,2026,1,1,1,True,3,7.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.125,baseline_xgb_v1
20260103,2026,1,1,1,True,4,8.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.929,baseline_xgb_v1
20260103,2026,1,1,1,True,5,13.0,5.5,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.44,baseline_xgb_v1
20260103,2026,1,1,1,True,6,14.0,5.0,False,False,False,False,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.513,baseline_xgb_v1
20260103,2026,1,1,1,True,7,10.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.676,baseline_xgb_v1
20260103,2026,1,1,1,True,8,14.0,6.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.341,baseline_xgb_v1
20260103,2026,1,1,1,True,9,17.0,7.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.557,baseline_xgb_v1
20260103,2026,1,1,1,True,10,14.0,4.0,False,False,False,False,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.321,baseline_xgb_v1
20260103,2026,1,1,1,True,11,12.0,5.0,False,False,False,False,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.014,baseline_xgb_v1
20260103,2026,1,1,1,True,12,9.0,4.0,False,False,False,False,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.613,baseline_xgb_v1
20260103,2026,1,1,1,True,13,11.5,4.5,False,False,False,False,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.515,baseline_xgb_v1
20260103,2026,1,1,1,True,14,7.0,3.5,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,2.362,baseline_xgb_v1
20260103,2026,1,1,1,True,15,14.5,6.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.512,baseline_xgb_v1
20260103,2026,1,1,1,True,16,8.6,3.3,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.607,baseline_xgb_v1
20260103,2026,1,1,1,True,17,9.5,2.5,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.853,baseline_xgb_v1
20260103,2026,1,1,1,True,18,10.2,4.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,2.005,baseline_xgb_v1
20260103,2026,1,1,1,True,19,15.0,6.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.385,baseline_xgb_v1
20260103,2026,1,1,1,True,20,20.5,7.5,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.246,baseline_xgb_v1
20260103,2026,1,1,1,True,21,9.0,4.0,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.462,baseline_xgb_v1
20260103,2026,1,1,1,True,22,11.0,4.8,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.743,baseline_xgb_v1
20260103,2026,1,1,1,True,23,17.5,6.1,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2.099,baseline_xgb_v1
20260103,2026,1,1,1,True,24,20.0,7.2,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.619,baseline_xgb_v1
20260103,2026,1,1,1,True,25,13.7,5.3,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.708,baseline_xgb_v1
20260103,2026,1,1,1,True,26,21.4,7.9,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1.436,baseline_xgb_v1
20260103,2026,1,1,1,True,27,12.0,5.7,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.08,baseline_xgb_v1
20260103,2026,1,1,1,True,28,16.4,6.0,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.275,baseline_xgb_v1
20260103,2026,1,1,1,True,29,20.0,6.5,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1.019,baseline_xgb_v1
20260103,2026,1,1,1,True,30,15.2,5.0,False,False,False,False,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.872,baseline_xgb_v1
20260103,2026,1,1,1,True,31,15.5,4.0,False,False,False,False,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.588,baseline_xgb_v1
20260103,2026,1,1,1,True,32,10.7,3.6,False,False,False,False,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.519,baseline_xgb_v1
20260103,2026,1,1,1,True,33,12.74,3.2,False,False,False,False,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.417,baseline_xgb_v1
20260103,2026,1,1,1,True,34,9.3,2.5,False,False,False,False,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.492,baseline_xgb_v1
20260103,2026,1,1,1,True,35,15.0,3.8,False,False,False,False,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.936,baseline_xgb_v1
20260103,2026,1,1,1,True,36,10.16,3.5,False,False,False,False,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.673,baseline_xgb_v1
20260103,2026,1,1,1,True,37,18.0,5.6,False,False,False,False,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.886,baseline_xgb_v1
20260103,2026,1,1,1,True,38,15.0,4.6,False,False,False,False,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.513,baseline_xgb_v1
20260103,2026,1,1,1,True,39,11.14,3.0,False,False,False,False,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1.582,baseline_xgb_v1
20260103,2026,1,1,1,True,40,11.18,4.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1.232,baseline_xgb_v1
20260104,2026,1,1,1,True,1,12.0,5.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.937,baseline_xgb_v1
20260104,2026,1,1,1,True,2,9.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.676,baseline_xgb_v1
20260104,2026,1,1,1,True,3,7.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.847,baseline_xgb_v1
20260104,2026,1,1,1,True,4,8.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.589,baseline_xgb_v1
20260104,2026,1,1,1,True,5,13.0,5.5,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.321,baseline_xgb_v1
20260104,2026,1,1,1,True,6,14.0,5.0,False,False,False,False,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.143,baseline_xgb_v1
20260104,2026,1,1,1,True,7,10.0,4.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.556,baseline_xgb_v1
20260104,2026,1,1,1,True,8,14.0,6.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.175,baseline_xgb_v1
20260104,2026,1,1,1,True,9,17.0,7.0,False,False,False,False,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2.713,baseline_xgb_v1
20260104,2026,1,1,1,True,10,14.0,4.0,False,False,False,False,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.14,baseline_xgb_v1
20260104,2026,1,1,1,True,11,12.0,5.0,False,False,False,False,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.204,baseline_xgb_v1
20260104,2026,1,1,1,True,12,9.0,4.0,False,False,False,False,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.453,baseline_xgb_v1
20260104,2026,1,1,1,True,13,11.5,4.5,False,False,False,False,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.357,baseline_xgb_v1
20260104,2026,1,1,1,True,14,7.0,3.5,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2.461,baseline_xgb_v1
20260104,2026,1,1,1,True,15,14.5,6.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.189,baseline_xgb_v1
20260104,2026,1,1,1,True,16,8.6,3.3,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.817,baseline_xgb_v1
20260104,2026,1,1,1,True,17,9.5,2.5,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.6,baseline_xgb_v1
20260104,2026,1,1,1,True,18,10.2,4.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.913,baseline_xgb_v1
20260104,2026,1,1,1,True,19,15.0,6.0,False,False,False,False,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.097,baseline_xgb_v1
20260104,2026,1,1,1,True,20,20.5,7.5,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.33,baseline_xgb_v1
20260104,2026,1,1,1,True,21,9.0,4.0,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.486,baseline_xgb_v1
20260104,2026,1,1,1,True,22,11.0,4.8,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.703,baseline_xgb_v1
20260104,2026,1,1,1,True,23,17.5,6.1,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2.182,baseline_xgb_v1
20260104,2026,1,1,1,True,24,20.0,7.2,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,2.118,baseline_xgb_v1
20260104,2026,1,1,1,True,25,13.7,5.3,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.649,baseline_xgb_v1
20260104,2026,1,1,1,True,26,21.4,7.9,False,False,False,False,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.623,baseline_xgb_v1
20260104,2026,1,1,1,True,27,12.0,5.7,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.498,baseline_xgb_v1
20260104,2026,1,1,1,True,28,16.4,6.0,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.823,baseline_xgb_v1
20260104,2026,1,1,1,True,29,20.0,6.5,False,False,False,False,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.724,baseline_xgb_v1
